t(C)	RH(%)	d(g/kga)	h(kJ/kga)
-50	36	0.01	-50.28
-50	37	0.01	-50.28
-50	38	0.01	-50.28
-50	39	0.01	-50.28
-50	40	0.01	-50.28
-50	41	0.01	-50.28
-50	42	0.01	-50.28
-50	43	0.01	-50.27
-50	44	0.01	-50.27
-50	45	0.01	-50.27
-50	46	0.01	-50.27
-50	47	0.01	-50.27
-50	48	0.01	-50.27
-50	49	0.01	-50.27
-50	50	0.01	-50.27
-50	51	0.01	-50.27
-50	52	0.01	-50.27
-50	53	0.01	-50.27
-50	54	0.01	-50.27
-50	55	0.01	-50.27
-50	56	0.01	-50.27
-50	57	0.01	-50.27
-50	58	0.01	-50.27
-50	59	0.01	-50.27
-50	60	0.01	-50.27
-50	61	0.01	-50.26
-50	62	0.01	-50.26
-50	63	0.02	-50.26
-50	64	0.02	-50.26
-50	65	0.02	-50.26
-50	66	0.02	-50.26
-50	67	0.02	-50.26
-50	68	0.02	-50.26
-50	69	0.02	-50.26
-50	70	0.02	-50.26
-50	71	0.02	-50.26
-50	72	0.02	-50.26
-50	73	0.02	-50.26
-50	74	0.02	-50.26
-50	75	0.02	-50.26
-50	76	0.02	-50.26
-50	77	0.02	-50.26
-50	78	0.02	-50.25
-50	79	0.02	-50.25
-50	80	0.02	-50.25
-50	81	0.02	-50.25
-50	82	0.02	-50.25
-50	83	0.02	-50.25
-50	84	0.02	-50.25
-50	85	0.02	-50.25
-50	86	0.02	-50.25
-50	87	0.02	-50.25
-50	88	0.02	-50.25
-50	89	0.02	-50.25
-50	90	0.02	-50.25
-50	91	0.02	-50.25
-50	92	0.02	-50.25
-50	93	0.02	-50.25
-50	94	0.02	-50.25
-50	95	0.02	-50.24
-50	96	0.02	-50.24
-50	97	0.02	-50.24
-50	98	0.02	-50.24
-50	99	0.02	-50.24
-50	100	0.02	-50.24
-49	0	0	-49.29
-49	1	0	-49.29
-49	2	0	-49.29
-49	3	0	-49.29
-49	4	0	-49.29
-49	5	0	-49.29
-49	6	0	-49.29
-49	7	0	-49.29
-49	8	0	-49.29
-49	9	0	-49.29
-49	10	0	-49.29
-49	11	0	-49.29
-49	12	0	-49.29
-49	13	0	-49.29
-49	14	0	-49.28
-49	15	0	-49.28
-49	16	0	-49.28
-49	17	0	-49.28
-49	18	0	-49.28
-49	19	0.01	-49.28
-49	20	0.01	-49.28
-49	21	0.01	-49.28
-49	22	0.01	-49.28
-49	23	0.01	-49.28
-49	24	0.01	-49.28
-49	25	0.01	-49.28
-49	26	0.01	-49.28
-49	27	0.01	-49.28
-49	28	0.01	-49.28
-49	29	0.01	-49.27
-49	30	0.01	-49.27
-49	31	0.01	-49.27
-49	32	0.01	-49.27
-49	33	0.01	-49.27
-49	34	0.01	-49.27
-49	35	0.01	-49.27
-49	36	0.01	-49.27
-49	37	0.01	-49.27
-49	38	0.01	-49.27
-49	39	0.01	-49.27
-49	40	0.01	-49.27
-49	41	0.01	-49.27
-49	42	0.01	-49.27
-49	43	0.01	-49.27
-49	44	0.01	-49.27
-49	45	0.01	-49.26
-49	46	0.01	-49.26
-49	47	0.01	-49.26
-49	48	0.01	-49.26
-49	49	0.01	-49.26
-49	50	0.01	-49.26
-49	51	0.01	-49.26
-49	52	0.01	-49.26
-49	53	0.01	-49.26
-49	54	0.01	-49.26
-49	55	0.02	-49.26
-49	56	0.02	-49.26
-49	57	0.02	-49.26
-49	58	0.02	-49.26
-49	59	0.02	-49.26
-49	60	0.02	-49.25
-49	61	0.02	-49.25
-49	62	0.02	-49.25
-49	63	0.02	-49.25
-49	64	0.02	-49.25
-49	65	0.02	-49.25
-49	66	0.02	-49.25
-49	67	0.02	-49.25
-49	68	0.02	-49.25
-49	69	0.02	-49.25
-49	70	0.02	-49.25
-49	71	0.02	-49.25
-49	72	0.02	-49.25
-49	73	0.02	-49.25
-49	74	0.02	-49.25
-49	75	0.02	-49.24
-49	76	0.02	-49.24
-49	77	0.02	-49.24
-49	78	0.02	-49.24
-49	79	0.02	-49.24
-49	80	0.02	-49.24
-49	81	0.02	-49.24
-49	82	0.02	-49.24
-49	83	0.02	-49.24
-49	84	0.02	-49.24
-49	85	0.02	-49.24
-49	86	0.02	-49.24
-49	87	0.02	-49.24
-49	88	0.02	-49.24
-49	89	0.02	-49.24
-49	90	0.02	-49.23
-49	91	0.02	-49.23
-49	92	0.03	-49.23
-49	93	0.03	-49.23
-49	94	0.03	-49.23
-49	95	0.03	-49.23
-49	96	0.03	-49.23
-49	97	0.03	-49.23
-49	98	0.03	-49.23
-49	99	0.03	-49.23
-49	100	0.03	-49.23
-48	0	0	-48.29
-48	1	0	-48.29
-48	2	0	-48.29
-48	3	0	-48.29
-48	4	0	-48.29
-48	5	0	-48.28
-48	6	0	-48.28
-48	7	0	-48.28
-48	8	0	-48.28
-48	9	0	-48.28
-48	10	0	-48.28
-48	11	0	-48.28
-48	12	0	-48.28
-48	13	0	-48.28
-48	14	0	-48.28
-48	15	0	-48.28
-48	16	0	-48.28
-48	17	0.01	-48.28
-48	18	0.01	-48.27
-48	19	0.01	-48.27
-48	20	0.01	-48.27
-48	21	0.01	-48.27
-48	22	0.01	-48.27
-48	23	0.01	-48.27
-48	24	0.01	-48.27
-48	25	0.01	-48.27
-48	26	0.01	-48.27
-48	27	0.01	-48.27
-48	28	0.01	-48.27
-48	29	0.01	-48.27
-48	30	0.01	-48.27
-48	31	0.01	-48.26
-48	32	0.01	-48.26
-48	33	0.01	-48.26
-48	34	0.01	-48.26
-48	35	0.01	-48.26
-48	36	0.01	-48.26
-48	37	0.01	-48.26
-48	38	0.01	-48.26
-48	39	0.01	-48.26
-48	40	0.01	-48.26
-48	41	0.01	-48.26
-48	42	0.01	-48.26
-48	43	0.01	-48.26
-48	44	0.01	-48.26
-48	45	0.01	-48.25
-48	46	0.01	-48.25
-48	47	0.01	-48.25
-48	48	0.01	-48.25
-48	49	0.02	-48.25
-48	50	0.02	-48.25
-48	51	0.02	-48.25
-48	52	0.02	-48.25
-48	53	0.02	-48.25
-48	54	0.02	-48.25
-48	55	0.02	-48.25
-48	56	0.02	-48.25
-48	57	0.02	-48.25
-48	58	0.02	-48.24
-48	59	0.02	-48.24
-48	60	0.02	-48.24
-48	61	0.02	-48.24
-48	62	0.02	-48.24
-48	63	0.02	-48.24
-48	64	0.02	-48.24
-48	65	0.02	-48.24
-48	66	0.02	-48.24
-48	67	0.02	-48.24
-48	68	0.02	-48.24
-48	69	0.02	-48.24
-48	70	0.02	-48.24
-48	71	0.02	-48.24
-48	72	0.02	-48.23
-48	73	0.02	-48.23
-48	74	0.02	-48.23
-48	75	0.02	-48.23
-48	76	0.02	-48.23
-48	77	0.02	-48.23
-48	78	0.02	-48.23
-48	79	0.02	-48.23
-48	80	0.02	-48.23
-48	81	0.03	-48.23
-48	82	0.03	-48.23
-48	83	0.03	-48.23
-48	84	0.03	-48.23
-48	85	0.03	-48.22
-48	86	0.03	-48.22
-48	87	0.03	-48.22
-48	88	0.03	-48.22
-48	89	0.03	-48.22
-48	90	0.03	-48.22
-48	91	0.03	-48.22
-48	92	0.03	-48.22
-48	93	0.03	-48.22
-48	94	0.03	-48.22
-48	95	0.03	-48.22
-48	96	0.03	-48.22
-48	97	0.03	-48.22
-48	98	0.03	-48.22
-48	99	0.03	-48.21
-48	100	0.03	-48.21
-47	0	0	-47.28
-47	1	0	-47.28
-47	2	0	-47.28
-47	3	0	-47.28
-47	4	0	-47.28
-47	5	0	-47.28
-47	6	0	-47.28
-47	7	0	-47.28
-47	8	0	-47.28
-47	9	0	-47.27
-47	10	0	-47.27
-47	11	0	-47.27
-47	12	0	-47.27
-47	13	0	-47.27
-47	14	0	-47.27
-47	15	0.01	-47.27
-47	16	0.01	-47.27
-47	17	0.01	-47.27
-47	18	0.01	-47.27
-47	19	0.01	-47.27
-47	20	0.01	-47.27
-47	21	0.01	-47.26
-47	22	0.01	-47.26
-47	23	0.01	-47.26
-47	24	0.01	-47.26
-47	25	0.01	-47.26
-47	26	0.01	-47.26
-47	27	0.01	-47.26
-47	28	0.01	-47.26
-47	29	0.01	-47.26
-47	30	0.01	-47.26
-47	31	0.01	-47.26
-47	32	0.01	-47.26
-47	33	0.01	-47.25
-47	34	0.01	-47.25
-47	35	0.01	-47.25
-47	36	0.01	-47.25
-47	37	0.01	-47.25
-47	38	0.01	-47.25
-47	39	0.01	-47.25
-47	40	0.01	-47.25
-47	41	0.01	-47.25
-47	42	0.01	-47.25
-47	43	0.01	-47.25
-47	44	0.02	-47.24
-47	45	0.02	-47.24
-47	46	0.02	-47.24
-47	47	0.02	-47.24
-47	48	0.02	-47.24
-47	49	0.02	-47.24
-47	50	0.02	-47.24
-47	51	0.02	-47.24
-47	52	0.02	-47.24
-47	53	0.02	-47.24
-47	54	0.02	-47.24
-47	55	0.02	-47.24
-47	56	0.02	-47.23
-47	57	0.02	-47.23
-47	58	0.02	-47.23
-47	59	0.02	-47.23
-47	60	0.02	-47.23
-47	61	0.02	-47.23
-47	62	0.02	-47.23
-47	63	0.02	-47.23
-47	64	0.02	-47.23
-47	65	0.02	-47.23
-47	66	0.02	-47.23
-47	67	0.02	-47.23
-47	68	0.02	-47.22
-47	69	0.02	-47.22
-47	70	0.02	-47.22
-47	71	0.02	-47.22
-47	72	0.03	-47.22
-47	73	0.03	-47.22
-47	74	0.03	-47.22
-47	75	0.03	-47.22
-47	76	0.03	-47.22
-47	77	0.03	-47.22
-47	78	0.03	-47.22
-47	79	0.03	-47.22
-47	80	0.03	-47.21
-47	81	0.03	-47.21
-47	82	0.03	-47.21
-47	83	0.03	-47.21
-47	84	0.03	-47.21
-47	85	0.03	-47.21
-47	86	0.03	-47.21
-47	87	0.03	-47.21
-47	88	0.03	-47.21
-47	89	0.03	-47.21
-47	90	0.03	-47.21
-47	91	0.03	-47.21
-47	92	0.03	-47.2
-47	93	0.03	-47.2
-47	94	0.03	-47.2
-47	95	0.03	-47.2
-47	96	0.03	-47.2
-47	97	0.03	-47.2
-47	98	0.03	-47.2
-47	99	0.03	-47.2
-47	100	0.03	-47.2
-46	0	0	-46.28
-46	1	0	-46.28
-46	2	0	-46.27
-46	3	0	-46.27
-46	4	0	-46.27
-46	5	0	-46.27
-46	6	0	-46.27
-46	7	0	-46.27
-46	8	0	-46.27
-46	9	0	-46.27
-46	10	0	-46.27
-46	11	0	-46.27
-46	12	0	-46.26
-46	13	0.01	-46.26
-46	14	0.01	-46.26
-46	15	0.01	-46.26
-46	16	0.01	-46.26
-46	17	0.01	-46.26
-46	18	0.01	-46.26
-46	19	0.01	-46.26
-46	20	0.01	-46.26
-46	21	0.01	-46.26
-46	22	0.01	-46.26
-46	23	0.01	-46.25
-46	24	0.01	-46.25
-46	25	0.01	-46.25
-46	26	0.01	-46.25
-46	27	0.01	-46.25
-46	28	0.01	-46.25
-46	29	0.01	-46.25
-46	30	0.01	-46.25
-46	31	0.01	-46.25
-46	32	0.01	-46.25
-46	33	0.01	-46.24
-46	34	0.01	-46.24
-46	35	0.01	-46.24
-46	36	0.01	-46.24
-46	37	0.01	-46.24
-46	38	0.01	-46.24
-46	39	0.02	-46.24
-46	40	0.02	-46.24
-46	41	0.02	-46.24
-46	42	0.02	-46.24
-46	43	0.02	-46.24
-46	44	0.02	-46.23
-46	45	0.02	-46.23
-46	46	0.02	-46.23
-46	47	0.02	-46.23
-46	48	0.02	-46.23
-46	49	0.02	-46.23
-46	50	0.02	-46.23
-46	51	0.02	-46.23
-46	52	0.02	-46.23
-46	53	0.02	-46.23
-46	54	0.02	-46.22
-46	55	0.02	-46.22
-46	56	0.02	-46.22
-46	57	0.02	-46.22
-46	58	0.02	-46.22
-46	59	0.02	-46.22
-46	60	0.02	-46.22
-46	61	0.02	-46.22
-46	62	0.02	-46.22
-46	63	0.02	-46.22
-46	64	0.03	-46.22
-46	65	0.03	-46.21
-46	66	0.03	-46.21
-46	67	0.03	-46.21
-46	68	0.03	-46.21
-46	69	0.03	-46.21
-46	70	0.03	-46.21
-46	71	0.03	-46.21
-46	72	0.03	-46.21
-46	73	0.03	-46.21
-46	74	0.03	-46.21
-46	75	0.03	-46.2
-46	76	0.03	-46.2
-46	77	0.03	-46.2
-46	78	0.03	-46.2
-46	79	0.03	-46.2
-46	80	0.03	-46.2
-46	81	0.03	-46.2
-46	82	0.03	-46.2
-46	83	0.03	-46.2
-46	84	0.03	-46.2
-46	85	0.03	-46.2
-46	86	0.03	-46.19
-46	87	0.03	-46.19
-46	88	0.03	-46.19
-46	89	0.03	-46.19
-46	90	0.04	-46.19
-46	91	0.04	-46.19
-46	92	0.04	-46.19
-46	93	0.04	-46.19
-46	94	0.04	-46.19
-46	95	0.04	-46.19
-46	96	0.04	-46.18
-46	97	0.04	-46.18
-46	98	0.04	-46.18
-46	99	0.04	-46.18
-46	100	0.04	-46.18
-45	0	0	-45.27
-45	1	0	-45.27
-45	2	0	-45.27
-45	3	0	-45.27
-45	4	0	-45.27
-45	5	0	-45.26
-45	6	0	-45.26
-45	7	0	-45.26
-45	8	0	-45.26
-45	9	0	-45.26
-45	10	0	-45.26
-45	11	0	-45.26
-45	12	0.01	-45.26
-45	13	0.01	-45.26
-45	14	0.01	-45.26
-45	15	0.01	-45.25
-45	16	0.01	-45.25
-45	17	0.01	-45.25
-45	18	0.01	-45.25
-45	19	0.01	-45.25
-45	20	0.01	-45.25
-45	21	0.01	-45.25
-45	22	0.01	-45.25
-45	23	0.01	-45.25
-45	24	0.01	-45.24
-45	25	0.01	-45.24
-45	26	0.01	-45.24
-45	27	0.01	-45.24
-45	28	0.01	-45.24
-45	29	0.01	-45.24
-45	30	0.01	-45.24
-45	31	0.01	-45.24
-45	32	0.01	-45.24
-45	33	0.01	-45.23
-45	34	0.02	-45.23
-45	35	0.02	-45.23
-45	36	0.02	-45.23
-45	37	0.02	-45.23
-45	38	0.02	-45.23
-45	39	0.02	-45.23
-45	40	0.02	-45.23
-45	41	0.02	-45.23
-45	42	0.02	-45.23
-45	43	0.02	-45.22
-45	44	0.02	-45.22
-45	45	0.02	-45.22
-45	46	0.02	-45.22
-45	47	0.02	-45.22
-45	48	0.02	-45.22
-45	49	0.02	-45.22
-45	50	0.02	-45.22
-45	51	0.02	-45.22
-45	52	0.02	-45.21
-45	53	0.02	-45.21
-45	54	0.02	-45.21
-45	55	0.02	-45.21
-45	56	0.02	-45.21
-45	57	0.03	-45.21
-45	58	0.03	-45.21
-45	59	0.03	-45.21
-45	60	0.03	-45.21
-45	61	0.03	-45.2
-45	62	0.03	-45.2
-45	63	0.03	-45.2
-45	64	0.03	-45.2
-45	65	0.03	-45.2
-45	66	0.03	-45.2
-45	67	0.03	-45.2
-45	68	0.03	-45.2
-45	69	0.03	-45.2
-45	70	0.03	-45.2
-45	71	0.03	-45.19
-45	72	0.03	-45.19
-45	73	0.03	-45.19
-45	74	0.03	-45.19
-45	75	0.03	-45.19
-45	76	0.03	-45.19
-45	77	0.03	-45.19
-45	78	0.03	-45.19
-45	79	0.03	-45.19
-45	80	0.04	-45.18
-45	81	0.04	-45.18
-45	82	0.04	-45.18
-45	83	0.04	-45.18
-45	84	0.04	-45.18
-45	85	0.04	-45.18
-45	86	0.04	-45.18
-45	87	0.04	-45.18
-45	88	0.04	-45.18
-45	89	0.04	-45.17
-45	90	0.04	-45.17
-45	91	0.04	-45.17
-45	92	0.04	-45.17
-45	93	0.04	-45.17
-45	94	0.04	-45.17
-45	95	0.04	-45.17
-45	96	0.04	-45.17
-45	97	0.04	-45.17
-45	98	0.04	-45.17
-45	99	0.04	-45.16
-45	100	0.04	-45.16
-44	0	0	-44.26
-44	1	0	-44.26
-44	2	0	-44.26
-44	3	0	-44.26
-44	4	0	-44.26
-44	5	0	-44.26
-44	6	0	-44.26
-44	7	0	-44.26
-44	8	0	-44.25
-44	9	0	-44.25
-44	10	0	-44.25
-44	11	0.01	-44.25
-44	12	0.01	-44.25
-44	13	0.01	-44.25
-44	14	0.01	-44.25
-44	15	0.01	-44.25
-44	16	0.01	-44.24
-44	17	0.01	-44.24
-44	18	0.01	-44.24
-44	19	0.01	-44.24
-44	20	0.01	-44.24
-44	21	0.01	-44.24
-44	22	0.01	-44.24
-44	23	0.01	-44.24
-44	24	0.01	-44.24
-44	25	0.01	-44.23
-44	26	0.01	-44.23
-44	27	0.01	-44.23
-44	28	0.01	-44.23
-44	29	0.01	-44.23
-44	30	0.01	-44.23
-44	31	0.02	-44.23
-44	32	0.02	-44.23
-44	33	0.02	-44.22
-44	34	0.02	-44.22
-44	35	0.02	-44.22
-44	36	0.02	-44.22
-44	37	0.02	-44.22
-44	38	0.02	-44.22
-44	39	0.02	-44.22
-44	40	0.02	-44.22
-44	41	0.02	-44.21
-44	42	0.02	-44.21
-44	43	0.02	-44.21
-44	44	0.02	-44.21
-44	45	0.02	-44.21
-44	46	0.02	-44.21
-44	47	0.02	-44.21
-44	48	0.02	-44.21
-44	49	0.02	-44.21
-44	50	0.02	-44.2
-44	51	0.03	-44.2
-44	52	0.03	-44.2
-44	53	0.03	-44.2
-44	54	0.03	-44.2
-44	55	0.03	-44.2
-44	56	0.03	-44.2
-44	57	0.03	-44.2
-44	58	0.03	-44.19
-44	59	0.03	-44.19
-44	60	0.03	-44.19
-44	61	0.03	-44.19
-44	62	0.03	-44.19
-44	63	0.03	-44.19
-44	64	0.03	-44.19
-44	65	0.03	-44.19
-44	66	0.03	-44.18
-44	67	0.03	-44.18
-44	68	0.03	-44.18
-44	69	0.03	-44.18
-44	70	0.03	-44.18
-44	71	0.04	-44.18
-44	72	0.04	-44.18
-44	73	0.04	-44.18
-44	74	0.04	-44.17
-44	75	0.04	-44.17
-44	76	0.04	-44.17
-44	77	0.04	-44.17
-44	78	0.04	-44.17
-44	79	0.04	-44.17
-44	80	0.04	-44.17
-44	81	0.04	-44.17
-44	82	0.04	-44.17
-44	83	0.04	-44.16
-44	84	0.04	-44.16
-44	85	0.04	-44.16
-44	86	0.04	-44.16
-44	87	0.04	-44.16
-44	88	0.04	-44.16
-44	89	0.04	-44.16
-44	90	0.04	-44.16
-44	91	0.05	-44.15
-44	92	0.05	-44.15
-44	93	0.05	-44.15
-44	94	0.05	-44.15
-44	95	0.05	-44.15
-44	96	0.05	-44.15
-44	97	0.05	-44.15
-44	98	0.05	-44.15
-44	99	0.05	-44.14
-44	100	0.05	-44.14
-43	0	0	-43.26
-43	1	0	-43.26
-43	2	0	-43.26
-43	3	0	-43.25
-43	4	0	-43.25
-43	5	0	-43.25
-43	6	0	-43.25
-43	7	0	-43.25
-43	8	0	-43.25
-43	9	0.01	-43.25
-43	10	0.01	-43.24
-43	11	0.01	-43.24
-43	12	0.01	-43.24
-43	13	0.01	-43.24
-43	14	0.01	-43.24
-43	15	0.01	-43.24
-43	16	0.01	-43.24
-43	17	0.01	-43.23
-43	18	0.01	-43.23
-43	19	0.01	-43.23
-43	20	0.01	-43.23
-43	21	0.01	-43.23
-43	22	0.01	-43.23
-43	23	0.01	-43.23
-43	24	0.01	-43.23
-43	25	0.01	-43.22
-43	26	0.01	-43.22
-43	27	0.02	-43.22
-43	28	0.02	-43.22
-43	29	0.02	-43.22
-43	30	0.02	-43.22
-43	31	0.02	-43.22
-43	32	0.02	-43.21
-43	33	0.02	-43.21
-43	34	0.02	-43.21
-43	35	0.02	-43.21
-43	36	0.02	-43.21
-43	37	0.02	-43.21
-43	38	0.02	-43.21
-43	39	0.02	-43.21
-43	40	0.02	-43.2
-43	41	0.02	-43.2
-43	42	0.02	-43.2
-43	43	0.02	-43.2
-43	44	0.02	-43.2
-43	45	0.03	-43.2
-43	46	0.03	-43.2
-43	47	0.03	-43.19
-43	48	0.03	-43.19
-43	49	0.03	-43.19
-43	50	0.03	-43.19
-43	51	0.03	-43.19
-43	52	0.03	-43.19
-43	53	0.03	-43.19
-43	54	0.03	-43.18
-43	55	0.03	-43.18
-43	56	0.03	-43.18
-43	57	0.03	-43.18
-43	58	0.03	-43.18
-43	59	0.03	-43.18
-43	60	0.03	-43.18
-43	61	0.03	-43.18
-43	62	0.03	-43.17
-43	63	0.04	-43.17
-43	64	0.04	-43.17
-43	65	0.04	-43.17
-43	66	0.04	-43.17
-43	67	0.04	-43.17
-43	68	0.04	-43.17
-43	69	0.04	-43.16
-43	70	0.04	-43.16
-43	71	0.04	-43.16
-43	72	0.04	-43.16
-43	73	0.04	-43.16
-43	74	0.04	-43.16
-43	75	0.04	-43.16
-43	76	0.04	-43.16
-43	77	0.04	-43.15
-43	78	0.04	-43.15
-43	79	0.04	-43.15
-43	80	0.04	-43.15
-43	81	0.05	-43.15
-43	82	0.05	-43.15
-43	83	0.05	-43.15
-43	84	0.05	-43.14
-43	85	0.05	-43.14
-43	86	0.05	-43.14
-43	87	0.05	-43.14
-43	88	0.05	-43.14
-43	89	0.05	-43.14
-43	90	0.05	-43.14
-43	91	0.05	-43.13
-43	92	0.05	-43.13
-43	93	0.05	-43.13
-43	94	0.05	-43.13
-43	95	0.05	-43.13
-43	96	0.05	-43.13
-43	97	0.05	-43.13
-43	98	0.05	-43.13
-43	99	0.06	-43.12
-43	100	0.06	-43.12
-42	0	0	-42.25
-42	1	0	-42.25
-42	2	0	-42.25
-42	3	0	-42.25
-42	4	0	-42.25
-42	5	0	-42.24
-42	6	0	-42.24
-42	7	0	-42.24
-42	8	0.01	-42.24
-42	9	0.01	-42.24
-42	10	0.01	-42.24
-42	11	0.01	-42.24
-42	12	0.01	-42.23
-42	13	0.01	-42.23
-42	14	0.01	-42.23
-42	15	0.01	-42.23
-42	16	0.01	-42.23
-42	17	0.01	-42.23
-42	18	0.01	-42.22
-42	19	0.01	-42.22
-42	20	0.01	-42.22
-42	21	0.01	-42.22
-42	22	0.01	-42.22
-42	23	0.01	-42.22
-42	24	0.02	-42.22
-42	25	0.02	-42.21
-42	26	0.02	-42.21
-42	27	0.02	-42.21
-42	28	0.02	-42.21
-42	29	0.02	-42.21
-42	30	0.02	-42.21
-42	31	0.02	-42.2
-42	32	0.02	-42.2
-42	33	0.02	-42.2
-42	34	0.02	-42.2
-42	35	0.02	-42.2
-42	36	0.02	-42.2
-42	37	0.02	-42.2
-42	38	0.02	-42.19
-42	39	0.02	-42.19
-42	40	0.03	-42.19
-42	41	0.03	-42.19
-42	42	0.03	-42.19
-42	43	0.03	-42.19
-42	44	0.03	-42.19
-42	45	0.03	-42.18
-42	46	0.03	-42.18
-42	47	0.03	-42.18
-42	48	0.03	-42.18
-42	49	0.03	-42.18
-42	50	0.03	-42.18
-42	51	0.03	-42.17
-42	52	0.03	-42.17
-42	53	0.03	-42.17
-42	54	0.03	-42.17
-42	55	0.03	-42.17
-42	56	0.04	-42.17
-42	57	0.04	-42.17
-42	58	0.04	-42.16
-42	59	0.04	-42.16
-42	60	0.04	-42.16
-42	61	0.04	-42.16
-42	62	0.04	-42.16
-42	63	0.04	-42.16
-42	64	0.04	-42.15
-42	65	0.04	-42.15
-42	66	0.04	-42.15
-42	67	0.04	-42.15
-42	68	0.04	-42.15
-42	69	0.04	-42.15
-42	70	0.04	-42.15
-42	71	0.04	-42.14
-42	72	0.05	-42.14
-42	73	0.05	-42.14
-42	74	0.05	-42.14
-42	75	0.05	-42.14
-42	76	0.05	-42.14
-42	77	0.05	-42.13
-42	78	0.05	-42.13
-42	79	0.05	-42.13
-42	80	0.05	-42.13
-42	81	0.05	-42.13
-42	82	0.05	-42.13
-42	83	0.05	-42.13
-42	84	0.05	-42.12
-42	85	0.05	-42.12
-42	86	0.05	-42.12
-42	87	0.05	-42.12
-42	88	0.06	-42.12
-42	89	0.06	-42.12
-42	90	0.06	-42.12
-42	91	0.06	-42.11
-42	92	0.06	-42.11
-42	93	0.06	-42.11
-42	94	0.06	-42.11
-42	95	0.06	-42.11
-42	96	0.06	-42.11
-42	97	0.06	-42.1
-42	98	0.06	-42.1
-42	99	0.06	-42.1
-42	100	0.06	-42.1
-41	0	0	-41.25
-41	1	0	-41.24
-41	2	0	-41.24
-41	3	0	-41.24
-41	4	0	-41.24
-41	5	0	-41.24
-41	6	0	-41.24
-41	7	0	-41.23
-41	8	0.01	-41.23
-41	9	0.01	-41.23
-41	10	0.01	-41.23
-41	11	0.01	-41.23
-41	12	0.01	-41.23
-41	13	0.01	-41.22
-41	14	0.01	-41.22
-41	15	0.01	-41.22
-41	16	0.01	-41.22
-41	17	0.01	-41.22
-41	18	0.01	-41.22
-41	19	0.01	-41.21
-41	20	0.01	-41.21
-41	21	0.01	-41.21
-41	22	0.02	-41.21
-41	23	0.02	-41.21
-41	24	0.02	-41.21
-41	25	0.02	-41.2
-41	26	0.02	-41.2
-41	27	0.02	-41.2
-41	28	0.02	-41.2
-41	29	0.02	-41.2
-41	30	0.02	-41.19
-41	31	0.02	-41.19
-41	32	0.02	-41.19
-41	33	0.02	-41.19
-41	34	0.02	-41.19
-41	35	0.02	-41.19
-41	36	0.03	-41.18
-41	37	0.03	-41.18
-41	38	0.03	-41.18
-41	39	0.03	-41.18
-41	40	0.03	-41.18
-41	41	0.03	-41.18
-41	42	0.03	-41.17
-41	43	0.03	-41.17
-41	44	0.03	-41.17
-41	45	0.03	-41.17
-41	46	0.03	-41.17
-41	47	0.03	-41.17
-41	48	0.03	-41.16
-41	49	0.03	-41.16
-41	50	0.04	-41.16
-41	51	0.04	-41.16
-41	52	0.04	-41.16
-41	53	0.04	-41.16
-41	54	0.04	-41.15
-41	55	0.04	-41.15
-41	56	0.04	-41.15
-41	57	0.04	-41.15
-41	58	0.04	-41.15
-41	59	0.04	-41.15
-41	60	0.04	-41.14
-41	61	0.04	-41.14
-41	62	0.04	-41.14
-41	63	0.04	-41.14
-41	64	0.05	-41.14
-41	65	0.05	-41.14
-41	66	0.05	-41.13
-41	67	0.05	-41.13
-41	68	0.05	-41.13
-41	69	0.05	-41.13
-41	70	0.05	-41.13
-41	71	0.05	-41.12
-41	72	0.05	-41.12
-41	73	0.05	-41.12
-41	74	0.05	-41.12
-41	75	0.05	-41.12
-41	76	0.05	-41.12
-41	77	0.05	-41.11
-41	78	0.05	-41.11
-41	79	0.06	-41.11
-41	80	0.06	-41.11
-41	81	0.06	-41.11
-41	82	0.06	-41.11
-41	83	0.06	-41.1
-41	84	0.06	-41.1
-41	85	0.06	-41.1
-41	86	0.06	-41.1
-41	87	0.06	-41.1
-41	88	0.06	-41.1
-41	89	0.06	-41.09
-41	90	0.06	-41.09
-41	91	0.06	-41.09
-41	92	0.06	-41.09
-41	93	0.07	-41.09
-41	94	0.07	-41.09
-41	95	0.07	-41.08
-41	96	0.07	-41.08
-41	97	0.07	-41.08
-41	98	0.07	-41.08
-41	99	0.07	-41.08
-41	100	0.07	-41.08
-40	0	0	-40.24
-40	1	0	-40.24
-40	2	0	-40.24
-40	3	0	-40.23
-40	4	0	-40.23
-40	5	0	-40.23
-40	6	0	-40.23
-40	7	0.01	-40.23
-40	8	0.01	-40.22
-40	9	0.01	-40.22
-40	10	0.01	-40.22
-40	11	0.01	-40.22
-40	12	0.01	-40.22
-40	13	0.01	-40.22
-40	14	0.01	-40.21
-40	15	0.01	-40.21
-40	16	0.01	-40.21
-40	17	0.01	-40.21
-40	18	0.01	-40.21
-40	19	0.01	-40.2
-40	20	0.02	-40.2
-40	21	0.02	-40.2
-40	22	0.02	-40.2
-40	23	0.02	-40.2
-40	24	0.02	-40.19
-40	25	0.02	-40.19
-40	26	0.02	-40.19
-40	27	0.02	-40.19
-40	28	0.02	-40.19
-40	29	0.02	-40.18
-40	30	0.02	-40.18
-40	31	0.02	-40.18
-40	32	0.03	-40.18
-40	33	0.03	-40.18
-40	34	0.03	-40.17
-40	35	0.03	-40.17
-40	36	0.03	-40.17
-40	37	0.03	-40.17
-40	38	0.03	-40.17
-40	39	0.03	-40.17
