"Physical Time: Physical Time (s)","InletDoor Monitor: Surface Average of RH","InletRHa Monitor: Surface Average of RH","InletRHb Monitor: Surface Average of RH","InletRHc Monitor: Surface Average of RH","InletVelDoor Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVela Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelb Monitor: Surface Average of Velocity: Magnitude (m/s)","InletVelc Monitor: Surface Average of Velocity: Magnitude (m/s)","a Monitor: Sum of RH","b Monitor: Sum of RH","c Monitor: Sum of RH","点10RH Monitor: Sum of RH","点11RH Monitor: Sum of RH","点12RH Monitor: Sum of RH","点13RH Monitor: Sum of RH","点14RH Monitor: Sum of RH","点15RH Monitor: Sum of RH","点16RH Monitor: Sum of RH","点17RH Monitor: Sum of RH","点18RH Monitor: Sum of RH","点19RH Monitor: Sum of RH","点1RH Monitor: Sum of RH","点20RH Monitor: Sum of RH","点21RH Monitor: Sum of RH","点2RH Monitor: Sum of RH","点3RH Monitor: Sum of RH","点4RH Monitor: Sum of RH","点5RH Monitor: Sum of RH","点6RH Monitor: Sum of RH","点7RH Monitor: Sum of RH","点8RH Monitor: Sum of RH","点9RH Monitor: Sum of RH"
930,40.7685439268539,40.3064423098733,40.3064410975254,40.306451995108,0,0,0,0,40.7787770398786,40.8058911929079,40.7461695150313,40.8163330086153,40.8197986209144,40.8122348061557,40.7976406490298,40.6289750062708,40.4203512869342,40.7813146935294,40.7931398906807,40.7904751033951,40.788968907652,40.5973316876321,40.7947559114513,40.7988776849153,40.7617062157774,40.7632828607346,40.7681618064707,40.7845988975454,40.7956225250815,40.7596183141331,40.8209125659963,40.8164082667578
960,40.7751942842979,40.306437039433,40.3064322614328,40.3064507652952,0,0,0,0,40.7858507057914,40.8060432199352,40.6910592639046,40.8069423214323,40.8133431684549,40.8031210660027,40.7969774873569,40.4352699881579,40.3999979395323,40.769907795696,40.7883984136747,40.7917341138499,40.7896325289421,40.4730637084174,40.7929816987815,40.7941566164885,40.7645748302467,40.7664373207533,40.7688706831658,40.7812193195291,40.7805623894148,40.7619672078499,40.8143548377147,40.8072777410057
990,40.7770422330043,40.3064401338448,40.3064376112409,40.3064418720646,0,0,0,0,40.7805033131257,40.8057158535361,40.7219715745041,40.799800854633,40.8061804461648,40.7999009250459,40.7964869689941,40.3787583994989,40.3912784580192,40.7654366888735,40.7825195862227,40.7894098406369,40.7901605221094,40.5747124166038,40.791752787241,40.7933761064489,40.7664127453749,40.7684250496274,40.7689076312205,40.7751095222161,40.7694311029469,40.7649174221697,40.807364931653,40.8021539402001
1020,40.7779861460758,40.3064390953249,40.3064384267985,40.3064392137595,0,0,0,0,40.7752082671653,40.8045501692796,40.7633974959211,40.7932013659363,40.7990711703285,40.7979962511866,40.7958853606734,40.4519926591328,40.4018238622311,40.7684613234011,40.7776457829527,40.7855793852162,40.78925088555,40.6004526042223,40.7906881079801,40.7929282049338,40.7680484657362,40.7696803817131,40.768768513044,40.7712443175798,40.7674299773957,40.7656579925913,40.7991111658021,40.7952180141306
1050,40.7767034254488,40.3064370581494,40.3064370858398,40.3064379393427,0,0,0,0,40.7727737646217,40.8022542338995,40.7613437953622,40.7894770890943,40.7936533342911,40.7957896803378,40.7952957732322,40.3855420035894,40.3948968494777,40.7763103956794,40.7754075003388,40.781991319227,40.7873941073953,40.4643576118011,40.7893717043286,40.792224088447,40.7691866342322,40.7696343711873,40.7690666392298,40.7714989452112,40.7680440561375,40.7662028866964,40.7929068769235,40.7876404679932
1080,40.7756513329249,40.3064368623806,40.3064369358018,40.3064366847473,0,0,0,0,40.7721099725964,40.799330493197,40.7749087397192,40.7871825957359,40.7898853718472,40.7942006762106,40.7943932442683,40.5295236906582,40.3875201000223,40.7826585508021,40.7748825573966,40.7796143859165,40.7854489863761,40.5099722113737,40.7878889255315,40.7913307115678,40.7697027946649,40.7696805670782,40.7701832226265,40.7745843759961,40.7696036974008,40.7659442868959,40.7887090285585,40.7797578494628
1110,40.7744583977956,40.3064373935102,40.306437409252,40.3064371305152,0,0,0,0,40.7722882642343,40.7971091330625,40.7848356108455,40.7857426965284,40.7874249679872,40.7934625416008,40.7936421998359,40.5208463525427,40.3876795497513,40.7836791993219,40.7748245763514,40.7782180500069,40.7837090225694,40.5897867798403,40.7864325772809,40.7903505871357,40.7699601575599,40.7699159831311,40.7723753486358,40.7781976794977,40.7727958700755,40.7655577857215,40.785669719889,40.7760025785681
1140,40.7737791028167,40.3064373269032,40.3064373280747,40.3064371252195,0,0,0,0,40.7721731725473,40.7953480769854,40.7813691782978,40.7846931737522,40.7866008662093,40.7931935121382,40.7931412814163,40.4169364699908,40.3863504185045,40.7822011231933,40.7749346943854,40.7771453911295,40.7821898994583,40.5621019005427,40.7851317769555,40.7893844773536,40.770144326053,40.7705530347829,40.7744276026692,40.7806571470282,40.774511245618,40.7650407658626,40.7836673640724,40.7759014587014
1170,40.7736001560975,40.3064372937929,40.3064373272889,40.3064370794132,0,0,0,0,40.7720021954686,40.7942027058204,40.7839657543498,40.7839174141514,40.7869298628552,40.7928914640715,40.7925467109309,40.5882451004084,40.3864409311528,40.7805406523765,40.7750164401757,40.7761613537984,40.7808543668723,40.5550923181264,40.7839548853148,40.7884752477167,40.7703521201359,40.772118456004,40.7763938052617,40.7822436988603,40.7765726501588,40.7649761595951,40.7825852450397,40.7772371218555
1200,40.7737515758271,40.3064373357623,40.3064373792018,40.3064370531549,0,0,0,0,40.7717172641598,40.7933352309045,40.7819397680765,40.7834149375238,40.7875404273128,40.7917193384457,40.7918234362566,40.5434889431132,40.3870694094117,40.7792445017589,40.7749835512199,40.7752019830394,40.7797164327428,40.5851206967823,40.7828536236531,40.7876373875517,40.770836693976,40.7744029016594,40.7781195547,40.7833639773427,40.7789419265783,40.7658487295961,40.7819723564801,40.7801338069509
